CALLE 32  CARRERA 15  URBANIZACION LA FLORESTA
CALLE 71  - 12A-39.  BARRIO SIETE DE AGOSTO.
CARRERA 17  16-29  CALLES 15 Y 16 BARRIO BELALCAZAR
CALLE 8  1-38
CALLE 8  1-38
CARRERA  30 C  - 57-74 URBANIZACION COMUNEROS I ETAPA
LOTE PARTE DEL NO.8 B/SAN FERNANDO
CARRERA 16  -71A-159 APTO.101  B/SIETE DE AGOSTO  MULTIFAMILIAR MELENDEZ PROPIEDAD HORIZONTAL
CARRERA 16  -71A-163 APTO.201  B/SIETE DE AGOSTO  MULTIFAMILIAR MELENDEZ PROPIEDAD HORIZONTAL
CARRERA 16  -71A-161 APTO.202  B/SIETE DE AGOSTO  MULTIFAMILIAR MELENDEZ PROPIEDAD HORIZONTAL
CARRERA 16  -71A-161 APTO.301  B/SIETE DE AGOSTO  MULTIFAMILIAR MELENDEZ PROPIEDAD HORIZONTAL
CARRERA 16  -71A-161 APTO.302  B/SIETE DE AGOSTO  MULTIFAMILIAR MELENDEZ PROPIEDAD HORIZONTAL
CALLE 103C  -26J-22 URBANIZACION COMUNEROS IIIC  HOY BARRIO MANUELA BELTRAN
CALLE 34 - 4-12 BARRIO EL PORVENIR
CARRERA 92  -4-C-20 APARTAMENTO 203  EDIFICIO MULTIFAMILIAR MARIA ADELFA
CALLE 72 M 2  -28B-18  URBANIZACION COMUNEROS II
CARRERA 26D  -75-60 BARRIO ALIRIO MORA BELTRAN LOTE 6 MANZANA 84
CARRERA 23  11-63 BARRIO JUNIN
DIAGONAL 51  -14-51  LOTE - 1.
DIAGONAL 51  -14- 55  LOTE - 2.
CALLE 15 OESTE DIAGONAL 52  - 52D-01  LOTE - 3.
CALLE 15 OESTE DIAGONAL 52  52D-05 LOTE - 4.
CALLE 15 OESTE DIAGONAL 52  52D-07 LOTE - 5.
CALLE 15 OESTE DIAGONAL 52  52D-09 LOTE - 6.
CALLE 15 OESTE DIAGONAL 52  52D-11 LOTE - 7.
CALLE 15 OESTE DIAGONAL 52  52D-13 LOTE - 8.
CALLE 15 OESTE DIAGONAL 52  52D-15 LOTE - 9.
CALLE 15 OESTE DIAGONAL 52  52D-23 LOTE - 10.
CALLE 41A  43-74
CALLE 15 OESTE DIAGONAL 52  52D-25 LOTE - 11.
CALLE 15 OESTE DIAGONAL 52  52D-27 LOTE - 12.
CALLE 15 OESTE DIAGONAL 52  52D-29 LOTE - 13.
CALLE 15 OESTE DIAGONAL 52  52D-31 LOTE - 14.
CALLE 15 OESTE DIAGONAL 52  52D-33 LOTE - 15
CALLE 15 OESTE DIAGONAL 52  52D-68 LOTE - 16.
CALLE 15 OESTE DIAGONAL 52  52D-60 LOTE - 17.
CALLE 15 OESTE DIAGONAL 52  52D-54 LOTE - 18.
CALLE 15 OESTE DIAGONAL 52  52D-46 LOTE - 19.
CALLE 15 OESTE DIAGONAL 52  52D-38 LOTE - 20.
CALLE 15 OESTE DIAGONAL 52  52D-32 LOTE - 21.
CALLE 15 OESTE DIAGONAL 52  52D-26 LOTE - 22.
LOTE DE TERRENO  -12 MANZANA 68  POBLADO II
CARRERA 44 NUMERO 46-42  -APARTAMENTO 101 PRIMER PISO  DEL EDIFICIO DIAZ PROPIEDAD HORIZONTAL BARRIO REPUBLICA DE ISRAEL
CARRERA 44 NUMERO 46-44  -APARTAMENTO 201 SEGUNDO PISO  DEL EDIFICIO DIAZ PROPIEDAD HORIZONTAL BARRIO REPUBLICA DE ISRAEL
AVENIDA 6B  28-N-38 Y 28-42
LOTE PROGRAMA MOJICA II  -22 MANZANA 68
LOTE DE TERRENO DENOMINADO  - MANZANA 4 ETAPA 1. URBANIZACION SAN JOAQUIN-  FUNDACION VALLE DEL LILI 
LOTE DE TERRENO DENOMINADO  - MANZANA 4 ETAPA 1. URBANIZACION SAN JOAQUIN-  FUNDACION VALLE DEL LILI 
AVENIDA 5 OESTE  -13-42  BARRIO TERRON COLORADO
LOTE DE TERRENO NUMERO 02 MANZANA 37  -DEL PROGRAMA POBLADO I  DEL MUNICIPIO DE SANTIAGO DE CALI
LOTE 11  -MANZANA 11  RODRIGO LARA BONILLA
CARRERA 24 C NUMERO 39-71  -LOTE DE TERRENO DEL PROGRAMA EL RODEO
CARRERA 16  - 33D-07.  APARTAMENTO 101 BIFAMILIAR CASTILLO P.H.
CARRERA 16  - 33D-09.  APARTAMENTO 201 BIFAMILIAR CASTILLO P.H.
AVENIDA 4  -20-N-10   BARRIO VERSALLES 
DIAGONAL 70  -23 A 30
CALLE 17 OESTE  -2 B 25
LOTE DE TERRENO CARRERA 3 BIS OESTE  -17 - 24  CORREGIMIENTO DE LOS ANDES  MUNICIPIO SANTIAGO DE CALI. AREA 61.00M2
LOCAL 2 EDIFICIO LA CASTELLANA CALI
CARRERA 26-L  52-03 URB.LA FLORESTA
CALLE 19  37-A-16
CARRERA 36  24-D-74 BARRIO EL RODEO
CARRERA 11 B  -30 A 25
CARRERA 24A  34-39 BARRIO EL RODEO IRU
CALLE 47A NORTE 2-G-N-70 URB.LA MERCED VI ETAPA
CALLE 82  -26 P 94  BARRIO ALFONSO BONILLA ARAGON
CALLE  46 B  - 39 A-27 LOTE 21 MANZANA 100
CARRERA 25  53-10
CARRERA 15  54-40 BARRIO EL TREBOL
LOTE 1842  MZ 55
CALLE 33H  24-C-27 BARRIO EL RODEO
CARRERA 17 - 71A - 117  DIRECCION PLANEACION MUNICIPAL 
CALLE 56  -8 A-12 Y 8 A-14 EDIFICIO ACOSTA  PROPIEDAD HORIZONTAL
CALLE 56  -8 A-12 Y 8 A-14 EDIFICIO ACOSTA  PROPIEDAD HORIZONTAL
LOTE 38  MANZANA 179
LOTE 3  MANZANA K
LOTE DE TERRENO  -CALLE 73 A NUMERO 1 D-72  DEL BARRIO JORGE ELIECER GAITAN
CARRERA 77  -14C - 47  APTO 301
CALLE 33E  - 27-43.  BLOQUE 1
CALLE 33E  - LOTE 2.
CALLE 33 E  - BLOQUE 3.
CARRERA 37  -4B-14. ACTUAL NOMENCLATURA. LOTE Y CASA.
CARRERA 2  -71-01  BARRIO JORGE ELIECER GAITAN
CARRERA 2  -71-03  BARRIO JORGE ELIECER GAITAN
CARRERA 2  -71-03  BARRIO JORGE ELIECER GAITAN
CARRERA 2  -71-03  BARRIO JORGE ELIECER GAITAN
CARRERA 2  -71-03  BARRIO JORGE ELIECER GAITAN
CALLE 56  15-07/17 CRA 15 B/EL TREBOL
CARRERA 1 D 2  -46C-30 Y 46 C-32 ACTUAL NOMENCLATURA
CALLE 27E - 17F 5 - 10  DIRECCION PLANEACION MUNICIPAL 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
LOTE EN EL BARRIO  MATADERO   EN EL PUNTO DENOMINADO  LA SARDINERA 
CALLE 18 OESTE  -4B-20 LOTE- CASA  BARRIO TERRON COLORADO    ACTUAL  
LOTE 2  MANZANA C
AVENIDA 4 NORTE 21-68 BARRIO VERSALLES
CALLE 36  10-07 CRA 10 Y 11 URB.EL TRONCAL
CALLE 25  24-106
DIAGONAL 52  12-30 OESTE BARRIO CA\AVERALEJO
LOTE 13  MANZANA A URBANIZACION CIUDAD JARDIN SAN JOAQUIN
CALLE 32  -34-25  BARRIO LA PRIMAVERA
AVENIDA 6 NORTE 47-AN-46 URBANIZACION LA FLORA
LOTE DE TERRENO NUMERO 45 MANZANA F  -DEL PROGRAMA PASO DEL COMERCIO
CARRERA 28 NUMERO 72 P-53  -LOTE DE TERRENO DEL PROGRAMA RODRIGO LARA BONILLA
CARRERA 4G  -70-11
LOTE DE TERRENO  -6 MANZANA Z  SAN JUDAS TADEO
CARRERA 11D  42-20 BARRIO EL TRONCAL
CALLE 17  32-42 SITIO PASOANCHO B/STA ELENA CASA
CARRERA 34  26-38
CARRERA 41C  39-21 BARRIO UNION
CARRERA 23  9E-37
LOTE 5  MANZANA 3
AVENIDA 6  28-N-09 BARRIO SANTA MONICA
CARRERA 23-C  9-01/07/15
CALLE 4  -24-29
CARRERA 30  -5B-48 B/SAN FERNANDO - HOY
CALLE 43  4-04
CARRERA 44-A  14-A-56 URB.LA SELVA
CARRERA 4  11-45/55 HOY OFICINA 419 EDIFICIO BANCO DE BOGOTA HOY
CARRERA 69  -20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H.  APARTAMENTO 201 TORRE 5 ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 202 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 203 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 204 TORRE 5 ETAPA 3.
CARRERA 76A  2-A-19 URB.CATALINA
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 205 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 206 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 301 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 302 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 303 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 304 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 305 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 306 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 401 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 402 TORRE 5 ETAPA 3.
CARRERA 30  26-87
CALLE 33H  16-25
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 403 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 404 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 405 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 406 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 501 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 502 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 503 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 504 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 505 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 506 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 601 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 602 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 603 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 604 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 605 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 606 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 701 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 702 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 703 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 704 TORRE 5 ETAPA 3.
AVENIDA SEGUNDA G NORTE 40-N-167 URB.LA MERCED
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 705 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 706 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 801 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 802 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 803 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 804 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 805 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 806 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 901 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 902 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 903 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 904 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 905 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 906 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 1001 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 1002 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 1003 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 1004 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 1005 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. APARTAMENTO 1006 TORRE 5 ETAPA 3.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 161 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 162 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 163 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 164 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 165 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 166 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 167 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 168 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 169 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 170 SOTANO  ETAPA III
CALLE 51 NORTE 7-N-58 CRAS 7 Y 8 NORTE
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 171 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 172 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 173 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 174 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 175 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 176 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 177 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 178 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 179 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 180 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 181 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 182 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 183 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 184 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 185 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 186 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 187 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 188 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 189 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 190 SOTANO  ETAPA III
CARRERA 3  19-31 BARRIO SAN NICOLAS
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 191 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 192 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 193 Y 193A SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 194 Y 194A SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 195 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 196 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 197 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 198 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 199 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 200 SOTANO  ETAPA III
CARRERA 2A  - 45B-40.  BARRIO SALOMIA.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 201 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 202 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 203 SOTANO  ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 204 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 205 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 206 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 207 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 208 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 209 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 210 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 211 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 212 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 213 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. GARAJE 214 PRIMERA PLANTA ETAPA III
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  01  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  02  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  03  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  04  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  05  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  06  SOTANO ETAPA III.
CALLE 5  43-70 UNIDAD RESIDENCIAL ANTONIO NARI\O URB.EL LIDO APTO 48
CARRERA 73  2-C-63 CASA B/BUENOS AIRES LOTE DE TERRENO
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  07  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  08  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  09  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  10  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  11  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  12  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  13  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  14  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  15  SOTANO ETAPA III.
CARRERA 69 20-61 HACIENDA REAL-VIVIENDA MULTIFAMILIAR P.H. DEPOSITO  16  SOTANO ETAPA III.
CARRERA 9  -8 -51  LOCAL COMERCIAL 2  EDIFICIO SAN LUIS 
